460,삼성,KIA,2,2023-08-19 18:00:00,1,토
461,삼성,KIA,3,2023-08-20 17:00:00,1,일
462,삼성,키움,1,2023-08-25 18:30:00,0,금
463,삼성,키움,2,2023-08-26 18:00:00,1,토
464,삼성,키움,3,2023-08-27 17:00:00,1,일
465,삼성,NC,1,2023-09-01 18:30:00,0,금
466,삼성,NC,2,2023-09-02 17:00:00,1,토
467,삼성,NC,3,2023-09-03 14:00:00,1,일
468,두산,롯데,1,2023-04-01 14:00:00,1,토
469,두산,롯데,2,2023-04-02 14:00:00,1,일
470,두산,NC,1,2023-04-04 18:30:00,0,화
471,두산,NC,2,2023-04-05 18:30:00,0,수
472,두산,NC,3,2023-04-06 18:30:00,0,목
473,두산,키움,1,2023-04-11 18:30:00,0,화
474,두산,키움,2,2023-04-12 18:30:00,0,수
475,두산,키움,3,2023-04-13 18:30:00,0,목
476,두산,KT,1,2023-04-21 18:30:00,0,금
477,두산,KT,2,2023-04-22 17:00:00,1,토
478,두산,KT,3,2023-04-23 14:00:00,1,일
479,두산,한화,1,2023-05-02 18:30:00,0,화
480,두산,한화,2,2023-05-03 18:30:00,0,수
481,두산,한화,3,2023-05-04 18:30:00,0,목
482,두산,LG,1,2023-05-05 14:00:00,2,금
483,두산,LG,2,2023-05-06 17:00:00,1,토
484,두산,LG,3,2023-05-07 14:00:00,1,일
485,두산,KIA,1,2023-05-12 18:30:00,0,금
486,두산,KIA,2,2023-05-13 17:00:00,1,토
487,두산,KIA,3,2023-05-14 14:00:00,1,일
488,두산,삼성,1,2023-05-23 18:30:00,0,화
489,두산,삼성,2,2023-05-24 18:30:00,0,수
490,두산,삼성,3,2023-05-25 18:30:00,0,목
491,두산,SSG,1,2023-05-26 18:30:00,0,금
492,두산,SSG,2,2023-05-27 14:00:00,1,토
493,두산,SSG,3,2023-05-28 14:00:00,1,일
494,두산,한화,1,2023-06-06 17:00:00,1,화
495,두산,한화,2,2023-06-07 18:30:00,0,수
496,두산,한화,3,2023-06-08 18:30:00,0,목
497,두산,KIA,1,2023-06-09 18:30:00,0,금
498,두산,KIA,2,2023-06-10 17:00:00,1,토
499,두산,KIA,3,2023-06-11 17:00:00,1,일
500,두산,SSG,1,2023-06-20 18:30:00,0,화
501,두산,SSG,2,2023-06-21 18:30:00,0,수
